Originator,Text,Age,Person whose age we surmised
George_HWO , RT @ActorTrivia: Johnny Depp lost his virginity at 13 years old.,,
mccreedmusic , @diznuria MC Creed Birthday 25 Years Industry FRI 27June @WarehouseLDN Tickets&gt; http://t.co/HiheVjFKJ1 MIX CD&gt; http://t.co/xR5c6J7pgy,,
Japhet45 ," RT @FOXSoccer: Happy 42nd birthday to a true #WorldCup legend, Zinedine Zidane! http://t.co/P7UVbT7CHT",,
peoplenews365 ," RT @latimes: Kirk Douglas looks back at 60 years of marriage to his wife, Anne: http://t.co/C9tlrWBtKw",,
hiroiwa753 , RT @AlexaLuria: MY BEST FRIEND IS 21.!!!!!!!!!! HAPPY BIRTHDAY PRINCESS I LOVE UUUU ,,
EmilioGandara ," RT @UberFootFact: Today, 27 years ago, Lionel Messi was born. One of the greatest footballers of all time. Happy birthday! http://t.co/0rBp",,
_itsIrene_ , RT @ABSCBNShowbiz: Bamboo's last recruit aims for Big Dome concert: A 13-year-old boy who dreams of having his own concert at the... http:/,,
JoseVamo5 , RT @JuditGallego1: @JoseVamo5 @Metorkingibiza #birthday #summer2014 #calavedellatime #21june2014 http://t.co/5fymPHADrG,,
Patty_92_ , RT @MTVteenwolf: It's PREMIERE day AND Russell's birthday! Here he is blocking out the S4 finale using army men and a freaking DRAGON. http,,
jackield1993 ," RT @weathernetwork: On this day, seven years ago, Canada's first F5 tornado touched down: http://t.co/Hn1LYq8xSY #mbstorm #tornado #Elie ht",,
marziebaby2000 ," RT @mattsmilkshakes: @tyleroakley The video of Taylor was from 2 years ago, get over yourself ",,
tomandhistaps ," RT @Selfieee_: @tomandhistaps happy 22nd birthday you old man, have a ledge day and hope you like your present! X http://t.co/HGHPFc3kU6",,
ridopernialler , @Louis_Tomlinson please follow @louistommo24 today is her birthday. make her happy  23,,
ste_lla2 , 16 unique inspiring holiday gifts for your family and friends http://t.co/29EHIQJgQv #Birthday #Wedding #Anniversary #Gift @retwitclub 2,,
mionedrugged , @ArianaGrande What about you? Changed my life doing hear your sweet voice. Happy Birthday! x10,,
VAMPlRETAYLOR ," HI @ArianaGrande HAPPY BIRTHDAY, BEAUTY :) PLEASE, FOLLOW ME PRINCESS #HappyBirthdayArianaFromPoland :) 27"
ShesoDOPE_ ," RT @TheReal_KDot: 7 years old with stage 4, This what champions were made for!!! #iPraiseTheStrong #CancerAwareness"
bairdjulia ," Terrible, terrible news. RT @Sandra_Sully Australian .Journalist Peter #Greste sentenced to 7 years in prison in Egypt. #FreeAJStaff"
ashleystott ," Beautiful flowers, candy, wine &amp; popcorn from @estrike095 for my birthday. #luckygirl #24ismyyear #goldenbirthday http://t.co/zyCfYT2IDI"
anushkasarkar23 ," RT @SportsCenter: Happy birthday, Lionel Messi. Argentina's superstar turns 27 today. http://t.co/ESlQSdVgD9"
_karadownsss ," RT @fanconfess: ""When I'm alone I fangirl worse than a 12 year old girl. I'm an 18 year old guy"" - South Africa"
Jordyyy_Neshell ," @UberFacts: Flavor Flav spent $2,600 on cocaine every day for six years."
caylencrumpet ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
LOOPYPapi , RT @FREDOSANTANA300: My birthday on the 4th of July it's going down  #SSR
clearly_itsjen , RT @SciencePorn: The difference 25 years makes http://t.co/Jzwxksf9Du
meganswifty2013 ," RT @InTheLittleWood: .@mdtauk yeah.. I think my wallet has suffered 2 years of sales now, I kind of have everything I want really. Just me?"
Arreis_Luckkkk , RT @TheWorldStories: 7 week old Lion Cub meets his dad for the first time. http://t.co/25SOmopmZw
tomlinfuckme , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)77
drevilbones , Happy birthday to my friend Keith! (@somethingdumb) Wish him a happy birthday and send him love cuz he's rad and deserves it! &lt;3 u buddy!
luispl1001 , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:
lorxnzo , I'm gonna see you for the next four years everyday kms omfg @carlos_debarros
izayniefeels , Hi @Michael5SOS its @LostinMyBands birthday today so if you would follow her that would be amazing. maybe me to @izayniefeels love yousm 56
Lucas_Bagnara16 , RT @Yankees: Icon. Champion. Captain. Happy 40th birthday to Derek Jeter! http://t.co/fbVZEWxmvc http://t.co/tllUxkbHPo
plmddsdjeni , RT @5SOS: hey! it's Luke's 16th birthday tomorrow!! :D
navnath_n10 , RT @TeamMessi: #HappyBirthdayMessi - RT to win a signed pair of exclusive @adidasfootball birthday #F50s! #allin or nothing http://t.co/qL
miivtaahh , RT @afrahaar09: 3 years ago
AnnMusicLove ," RT @ThBeatlesLyrics: Today in 1966, The Beatles work extensively on 'When I'm Sixty-Four,"" a song that Paul wrote as a 15 year-old in honor"
RunYoBandzUp31 , @__forever_niyah: Ima Get Me A Gun On My 21st Birthday #Registered damn right
milynao ," #Happy #Birthday #13July #XVI #Cute #Smile #Instaperfec #Instamoment #Instagood @ Maracay, Aragua http://t.co/a7dQGdKmlV"
okaysimpson , @CodySimpson you've never tweeted me before....after 3 years....
witzseeker , RT @MajorCrimesTNT: It's day 10 of quotes from The Closer and #MajorCrimes. One more old man joke from Buzz! #BOOM http://t.co/gHm3PZnmQ9
khunstar , RT @jejelynn: [Real 2PM] Nichkhun's Surprise Birthday Party  http://t.co/r1BVep7QdM http://t.co/1OMkp015rj
awmyjuju , @ArianaGrande HAPPY BIRTHDAY! In Poland you're now 21!! Love you #HappyBirthdayAriana  x52
HOT957 ," RT @CEO4SHO: @HOT957 $5K for a 1yr old's bday party?? Child, please!! #party Done lost your everlasting mind!!!! @sarahhot957"
Joanna35shepley ," ""@Pietros1: Here's a 1-minute old elephant! #cuteanimals http://t.co/t9A38ZsyI0"" Lol here one @DodgeLRC hehe much nicer hahahaha"
tennewsmelb , RT @Sandra_Sully: Aust.Journalist Peter #Greste sentenced to 7 years in prison in the #AJEtrial. #FreeAJStaff http://t.co/wROTWS4QM7
JuanitaJanett , Happy Birthday baby baby! I hope you have a great one and be safe beautiful! Miss &amp; love you. @zoooeyann  http://t.co/yZlzwGG94e
GenerricBrad ," @missjudygreer In ""Love &amp; Other Drugs"" you are so cute as office girl. This tweet from 4 years old."
sk_eptical , RT @LifelsAmazing: This is how baby elephants drink water. They don't know how to use their trunks to drink until they are 9 months old. ht
allfor_nk , RT @REALHOTTEST: Happy Wonderful Nichkhun Day! 20140624 @Khunnie0624 Happy Birthday #KhunnieDay http://t.co/w6MGNG4AH4
WorldNeedBapuji , RT @PrakashkumarMo3: I want to clap for Indias Andha Kanoon! 8 months+ jail to innocent 75 years old senior citizen Asaram Bapuji #Conspir
FlyerThanCrosby ," RT @SinceFlyersCup: On this day 20 years ago, the OJ chase happened. That was the 6,941st day since the Flyers had last won the Stanley Cup."
JakeCKelly ," RT @MMAHistoryToday: Jun22.2002 12 years ago today, 34 year old @joerogan made his Commentary Debut @ UFC 37.5 http://t.co/8mbRIA1K8p"
ilincheto28 , RT @MTVteenwolf: It's PREMIERE day AND Russell's birthday! Here he is blocking out the S4 finale using army men and a freaking DRAGON. http
atuaesposa , @pewdiepie HI FELIX TODAY IS MY BIRTHDAY AND IT WOULD TOTALLY BE THE BEST GIFT EVER TO BE NOTICED BY YOU I LOVE YOU !! 21
aripleas3 , @ArianaGrande tomorrow is u bday!!! u exited?  happy birthday bae!! ily  x18
_arrybieber , @ArianaGrande HAPPY BIRTHDAY ARIANA I LOVE YOU! HAVE A PERF 21ST!!
harharhannah ," @AustinMahone please greet me on my birthday, on July 4 :(( #97"
brh_x0 , RT @CaitlynGolem: my greatest talent is being able to watch 5 years worth of a tv show in one week
amplified ," RT @caitlinstasey: Also, in ten years you'll deeply regret your affiliation and support of sea world... To hazard a guess"
ohxingdae , RT @armyshawol_exos: @ohxingdae HAPPY BIRTHDAY!!!! &lt;3333
danielabbarros1 ," @ArianaGrande Happy Birthday Princess, love you  x31"
Musicluv4life , RT @Disney: It's been 59 years since #LadyAndTheTramp went on their first date. http://t.co/DXpTpB7q1h
janeologyculous ," Happy happy birthday, Daaa! &gt;:3&lt; @call_me_darrhyl",
JolietDST ," RT @dstinc1913: ""Here we are 50 years after the Voting Rights Act &amp; we're still fighting for the right to vote. Please vote!"" - @RepMarciaF",
RichTre_ , @_ILovePinkk I'm hip somebody told me that I went to the old one with Sammy,
mmaher70 , RT @RachelReevesMP: Katy Clark MP asks about the shambles of Personal Independence Payments - at this rate will take 40+ years to deal with,
keatonator , pleeease wish @keatsfuck a happy birthday!! Love youu #FiresideLiveChat @KeatonStromberg @wesleystromberg 70,
irwinxmaiden , RT @heroindarling:  @Ashton5SOS  my 16th birthday is the day before urs and if this gets 200+ rts would you follow me bc it would be the,
NatzStefani , RT @allkpop: #KhunnieDay JYP Nation say happy birthday to 2PM's Nichkhun http://t.co/wf2HuJJmdl http://t.co/hFAvQ2ISWx,
Thorn_20 ," RT @ScoutSteveR: Today is Nick Bell's birthday. Please remember his family in your thoughts and prayers #RIP36 Gone, but not forgotten http",-1
narrytopolis ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try",
foreverziamm ," @zaynmalik my birthday is on the 4th July a follow off you would mean the world if you can read my story https://t.co/yhM2ukYi8R 1,006",
Fernieamaya72 ," RT @ItsKidCudii: In 10 years, I wonder who is still going to be by my side",
rishariyani ," RT @CloudUSA: [images][RAINY DAY] Rain posts his birthday cake on his Weibo, with a note of thanks. 6/25) http://t.co/8hW540t27a",
love_grande97 , @lArianaGrande happy birthday bb!!!!! Baby girl u're finally and officially 21!! love u sooooo much 6x,
manalangjuu , @mewijoy it's his birthday todaaaay! &lt;3,-1
HolaRamito ," RT @FIFAcom: Happy birthday to Zinedine Zidane (42), @OfficialVieira (38), Jean Tigana (59) &amp; Angulo (37) - http://t.co/i3svcxUfMq",
xsunsetnouis ," @Louis_Tomlinson Louis, if you see this could you please follow me, today's my 18th birthday and it would mean so much? Love you! 49",
